CL_NUM,PC_COD,PC_POR,PC_MON,PC_KEY
7517,1,0.0,3500.0,000751701
7521,1,2.5,3500.0,000752101
7524,1,0.0,3500.0,000752401
7528,1,0.0,3500.0,000752801
7529,1,0.0,3500.0,000752901
7530,1,0.5,3500.0,000753001
7533,1,0.0,3500.0,000753301
7534,1,1.6,3500.0,000753401
7537,1,0.0,3500.0,000753701
7538,1,4.0,3500.0,000753801
7539,1,5.0,3500.0,000753901
7540,1,0.0,3500.0,000754001
7542,1,0.0,3500.0,000754201
7543,1,0.0,3500.0,000754301
7544,1,0.0,3500.0,000754401
7545,1,0.0,3500.0,000754501
7546,1,0.2,3500.0,000754601
7548,1,0.0,3500.0,000754801
7549,1,0.0,3500.0,000754901
7550,1,0.0,3500.0,000755001
7551,1,0.0,3500.0,000755101
6644,1,0.0,3500.0,000664401
7535,1,3.5,3500.0,000753501
7541,1,4.0,3500.0,000754101
7547,1,0.0,3500.0,000754701
7552,1,0.0,3500.0,000755201
7553,1,1.75,3500.0,000755301
7554,1,0.0,3500.0,000755401
7555,1,0.0,3500.0,000755501
7556,1,1.6,3500.0,000755601
7557,1,0.0,3500.0,000755701
7558,1,2.5,3500.0,000755801
7559,1,0.0,3500.0,000755901
7560,1,2.5,3500.0,000756001
7561,1,0.0,3500.0,000756101
7565,1,0.0,3500.0,000756501
7567,1,5.0,3500.0,000756701
7568,1,0.0,3500.0,000756801
7570,1,0.0,3500.0,000757001
7571,1,0.0,3500.0,000757101
7572,1,0.0,3500.0,000757201
7573,1,0.0,3500.0,000757301
7574,1,0.0,3500.0,000757401
7575,1,0.0,3500.0,000757501
7577,1,0.0,3500.0,000757701
7578,1,0.0,3500.0,000757801
7580,1,0.0,3500.0,000758001
7582,1,0.0,3500.0,000758201
7583,1,0.0,3500.0,000758301
7585,1,0.9,3500.0,000758501
7586,1,5.0,3500.0,000758601
7587,1,0.1,3500.0,000758701
7588,1,0.0,3500.0,000758801
7563,1,0.0,3500.0,000756301
7589,1,0.0,3500.0,000758901
7590,1,0.0,3500.0,000759001
7591,1,5.0,3500.0,000759101
7592,1,0.0,3500.0,000759201
7593,1,5.0,3500.0,000759301
7596,1,0.0,3500.0,000759601
7598,1,5.0,3500.0,000759801
7599,1,0.0,3500.0,000759901
7600,1,0.0,3500.0,000760001
7601,1,0.0,3500.0,000760101
7603,1,0.0,3500.0,000760301
7604,1,1.6,3500.0,000760401
7605,1,0.0,3500.0,000760501
7606,1,0.0,3500.0,000760601
7608,1,0.0,3500.0,000760801
7602,1,0.4,3500.0,000760201
7609,1,0.0,3500.0,000760901
7610,1,4.0,3500.0,000761001
7611,1,1.5,3500.0,000761101
7612,1,0.2,3500.0,000761201
7613,1,0.0,3500.0,000761301
7614,1,0.0,3500.0,000761401
7615,1,0.0,3500.0,000761501
7616,1,1.5,3500.0,000761601
7617,1,0.5,3500.0,000761701
7618,1,0.0,3500.0,000761801
7619,1,0.3,3500.0,000761901
7620,1,2.5,3500.0,000762001
7594,1,4.0,3500.0,000759401
7597,1,2.5,3500.0,000759701
7621,1,5.0,3500.0,000762101
7622,1,0.0,3500.0,000762201
7623,1,0.0,3500.0,000762301
7624,1,0.0,3500.0,000762401
7625,1,0.0,3500.0,000762501
7626,1,5.0,3500.0,000762601
7627,1,2.5,3500.0,000762701
7628,1,8.0,3500.0,000762801
7629,1,8.0,3500.0,000762901
7630,1,0.0,3500.0,000763001
7631,1,8.0,3500.0,000763101
7632,1,6.0,3500.0,000763201
7633,1,0.0,3500.0,000763301
7634,1,8.0,3500.0,000763401
7635,1,0.0,3500.0,000763501
7636,1,1.5,3500.0,000763601
7637,1,0.0,3500.0,000763701
7638,1,8.0,3500.0,000763801
7639,1,0.3,3500.0,000763901
7641,1,2.5,3500.0,000764101
7642,1,5.0,3500.0,000764201
7643,1,0.0,3500.0,000764301
7644,1,8.0,3500.0,000764401
7645,1,4.0,3500.0,000764501
7646,1,1.1,3500.0,000764601
7647,1,0.0,3500.0,000764701
7650,1,0.0,3500.0,000765001
7656,0,0.0,3500.0,000765600
7658,0,0.0,0.0,000765800
7669,0,0.0,,000766900
